135,The Metamorphosis,20,,2003-08-05,The Metamorphosis.jpg,English,0,JSTOR,monochrome,0,1,1,978-1-4000-5299-8,The_Metamorphosis,3.78,2917,The Metamorphosis,1,1.0,,,Bielefeld
136,The Name of the Game,0,,2002-01-01,The Name of the Game.jpg,English,0,search.proquest.com,monochrome,0,0,0,978-0-393-328158,The_Name_of_the_Game,3.78,293,The Name of the Game,0,1.0,,,Bielefeld
137,The Originals,14,,2004-11-03,The Originals.jpg,English,0,Amazon.com bestselling graphic novels,--> bichrome,0,0,0,1-4012-0356-6,The_Originals,3.1,467,The Originals,0,1.0,,,Paderborn
138,The Photographer: Into War-torn Afghanistan with Doctors Without Borders,17,,2009-01-01,The Photographer.jpg,French,1,search.proquest.com,colour,1,0,0,978-1-59643-375-5,The_Photographer,4.23,2828,"Le photographe, Int\u00e9grale",0,,1.0,,Bielefeld
139,The Property,14,,2013-01-01,The Property.jpg,English,0,comic-con.org,colour,0,0,0,978-1-77046-115-4,The_Property,3.93,3333,The Property,0,0.5,0.5,,Bielefeld
140,The Puma Blues,2,,2015-01-01,The Puma Blues.jpg,English,1,rollingstone.com,--> black&white,1,0,0,978-0-486-79813-4,The_Puma_Blues,3.89,61,The Puma Blues,0,,,1.0,Bielefeld
144,The Sworn Sword: The Graphic Novel (A Game of Thrones),0,,2003-01-01,The Sworn Sword. The Graphic Novel (A Game of Thrones).jpg,English,1,amazon.com,colour,1,1,1,978-1-477-84929-3,,4.12,6004,The Sworn Sword: The Graphic Novel (A Game of Thrones),1,1.0,,,Paderborn
145,The Tale of One Bad Rat,3,,1995-10-01,The Tale of One Bad Rat.jpg,English,1,101 Outstanding Graphic Novels by Stephen Weiner ,colour,1,0,0,978-0-224-08470-3,The_Tale_of_One_Bad_Rat,3.88,2476,The Tale of One Bad Rat,0,,1.0,,Bielefeld
147,The Thrilling Adventures of Lovelace and Babbage: The (Mostly) True Story of the First Computer,1,,2015-04-21,The Thrilling Adventures of Lovelace and Babbage. The (Mostly) True Story of the First Computer.jpg,English,0,amazon.com,--> black&white,0,0,0,978-0-307-90827-8,The_Thrilling_Adventures_of_Lovelace_and_Babbage_The_Mostly_True_Story_of_the_First_Computer,4.05,3027,The Thrilling Adventures of Lovelace and Babbage: The (Mostly) True Story of the First Computer,0,1.0,,,Paderborn
148,The Tragical Comedy or Comical Tragedy of Mr. Punch,3,,1994-01-01,The Tragical Comedy or Comical Tragedy of Mr. Punch.jpg,English,0,search.proquest.com,colour,0,0,0,978-0-7475-8844-3,The_Tragical_Comedy_or_Comical_Tragedy_of_Mr_Punch,3.78,6525,The Tragical Comedy or Comical Tragedy of Mr. Punch,0,,1.0,,Bielefeld
150,To the Heart of the Storm,1,,1991-05-01,To the Heart of the Storm.jpg,English,0,search.proquest.com,--> black&white,0,0,0,978-0-393-32810-3,To_the_Heart_of_the_Storm,4.09,822,To the Heart of the Storm,0,1.0,,,Paderborn
151,Top 10: The Forty-Niners,5,,2005-09-30,Top 10. The Forty-Niners.jpg,English,1,Amazon.com bestselling graphic novels,colour,1,1,0,1-4012-0573-9,Top_10_The_Forty-Niners,3.92,2183,Top 10: The Forty-Niners,0,1.0,,,Bielefeld
152,Troubled Souls,0,,1990-02-01,Troubled Souls.jpg,English,0,theguardian.com,colour,0,0,0,0-85386-174-x,Troubled_Souls,3.42000007629395,62,Troubled Souls,0,,1.0,,Bielefeld
153,Unterzakhn,6,,2012-04-03,Unterzakhn.jpg,English,0,rollingstone.com,monochrome,0,0,0,978-0-8052-4259-1,Unterzakhn,3.75,1820,Unterzakhn,0,1.0,,,Bielefeld
155,V for Vendetta,60,,1988-01-01,V for Vendetta.jpg,English,1,search.proquest.com,colour,1,0,0,978-1-4012-0841-7,V_for_Vendetta,4.25,226860,V for Vendetta,0,,0.5,0.5,
156,Watchmen,204,,1987-01-01,Watchmen.jpg,English,1,entertainment.time.com,colour,1,0,0,978-3-86607-607-5,Watchmen,4.35,432336,Watchmen,0,0.5,0.5,,Paderborn
158,Blankets,9,,2003-07-23,Blankets.jpg,English,0,search.proquest.com,--> black&white,0,0,0,978-1-891830-43-3,Blankets,4.06,76270,Blankets,0,0.5,0.5,,Bielefeld
162,Jar of Fools,1,,1997-01-01,Jar of Fools.jpg,English,1,Amazon.com bestselling graphic novels,--> black&white,1,0,0,1-896597-72-6,Jar_of_Fools,3.79,1427,Jar of Fools,0,,1.0,,Bielefeld
163,Why I Hate Saturn,4,,1990-01-01,Why I Hate Saturn.jpg,English,1,en.wikipedia.org/wiki/List_of_Harvey_Award_winners#Best_Graphic_Album,colour,1,1,0,1-930289-72-2,Why_I_Hate_Saturn,3.85999989509583,855,Why I Hate Saturn,0,,1.0,,Bielefeld
164,A Life Force ,2,,1988-05-01,A Life Force.jpg,English,0,search.proquest.com,monochrome,0,0,0,978-0-393-32803-5,A_Life_Force,4.12,745,A Life Force ,0,0.5,0.5,,Bielefeld
165,Kings in Disguise ,2,,1990-08-01,Kings in Disguise.jpg,English,1,Amazon.com bestselling graphic novels,monochrome,1,0,0,978-0-393-32848-6,Kings_in_Disguise,3.84,309,Kings in Disguise ,0,1.0,,,Bielefeld
167,Tantrum! ,4,,1979-01-01,Tantrum!.jpg,English,0,Amazon.com bestselling graphic novels,--> black&white,0,0,0,1-56097-282-3,Tantrum,3.73,90,Tantrum! ,0,,1.0,,Bielefeld
168,The Ballad of Doctor Richardson ,1,,1994-01-01,The Ballad of Doctor Richardson.jpg,English,0,Amazon.com bestselling graphic novels,--> black&white,0,0,0,1-882402-18-9,The_Ballad_of_Doctor_Richardson,3.64,94,The Ballad of Doctor Richardson ,0,,1.0,,Bielefeld
169,Are You My Mother? A Comic Drama,4,,2012-05-01,Are You My Mother. A Comic Drama.jpg,English,0,JSTOR,colour,0,0,0,978-0-544-00223-4,Are_You_My_Mother_A_Comic_Drama,3.67,21281,Are You My Mother? A Comic Drama,0,0.5,0.5,,Bielefeld
170,The Diary of a Teenage Girl,4,,2002-01-01,The Diary of a Teenage Girl.jpg,English,0,search.proquest.com,monochrome,0,0,0,978-1-58394-063-1,The_Diary_of_a_Teenage_Girl,3.93,3337,The Diary of a Teenage Girl,0,1.0,,,Bielefeld
171,Stitches. A memoir,11,,2009-09-08,Stitches. A Memoir.jpg,English,0,search.proquest.com,monochrome,0,0,0,978-1-6068-6751-8,Stitches_A_Memoir,4.03,20011,Stitches. A Memoir,0,1.0,,,Bielefeld
172,Psychiatric Tales,1,,2010-01-01,Psychiatric Tales.jpg,English,0,101 Outstanding Graphic Novels by Stephen Weiner,--> black&white,0,0,0,978-1-906-653309,Psychiatric_Tales,3.6,1451,Psychiatric Tales,0,,1.0,,Bielefeld
173,Habibi,2,,2011-09-20,Habibi.jpg,English,0,graphic-novel.info,monochrome,0,0,0,978-0-571-24132-3,Habibi,4.03,30671,Habibi,0,,1.0,,Paderborn
174,Harvey Pekar's Cleveland,8,,2012-09-29,Harvey Pekar\u00b4s Cleveland.jpg,English,0,Amazon.com bestselling graphic novels,monochrome,0,0,0,978-1-60309-091-9,Harvey_Pekars_Cleveland,3.99,975,Harvey Pekar's Cleveland,0,1.0,,,
175,Footnotes in Gaza,17,,2009-01-01,Footnotes in Gaza.jpg,English,0,Amazon.com bestselling graphic novels,--> black&white,0,0,0,978-0-805-09277-6,Footnotes_in_Gaza,4.27,3863,Footnotes in Gaza,0,1.0,,,Paderborn
176,Bumf Vol. 1: I Buggered The Kaiser ,0,,2014-11-03,Bumf. Vol.1. I Buggered The Kaiser.png,English,0,Amazon.com bestselling graphic novels,--> black&white,0,0,0,978-0-224-10198-1,Bumf_Vol_1_I_Buggered_The_Kaiser,3.35,193,Bumf Vol. 1: I Buggered The Kaiser ,0,1.0,,,Bielefeld
177,Munnu: A Boy From Kashmir,1,,2015-06-18,Munnu. A Boy From Kashmir.jpg,English,0,Amazon.com bestselling graphic novels,--> black&white,0,0,0,978-0-00-751363-5,Munnu_A_Boy_From_Kashmir,4.33,347,Munnu: A Boy From Kashmir,0,1.0,,,Bielefeld
178,Ed the Happy Clown ,2,,2012-01-01,Ed the Happy Clown.jpg,English,1,en.wikipedia.org/wiki/List_of_Harvey_Award_winners#Best_Graphic_Album,--> black&white,1,0,0,978-1-77046-075-1,Ed_the_Happy_Clown,3.93,1166,Ed the Happy Clown ,0,,1.0,,Bielefeld
179,You Are Here ,1,,1998-11-01,You Are Here.jpg,English,0,en.wikipedia.org/wiki/List_of_Harvey_Award_winners#Best_Graphic_Album,colour,0,0,0,1-56389-442-4,You_Are_Here,3.72,224,You Are Here ,0,,1.0,,Bielefeld
180,Last Day in Vietnam ,1,,2000-07-15,Last Day in Vietnam.jpg,English,0,en.wikipedia.org/wiki/List_of_Harvey_Award_winners#Best_Graphic_Album,monochrome,0,0,0,978-1-61655-120-9,Last_Day_in_Vietnam,3.7,578,Last Day in Vietnam ,0,1.0,,,Bielefeld
181,The Golem's Mighty Swing ,1,,2001-07-01,The Golem's Mighty Swing.jpg,English,0,en.wikipedia.org/wiki/List_of_Harvey_Award_winners#Best_Graphic_Album,--> black&white,0,0,0,978-1-77046-283-0,The_Golems_Mighty_Swing,3.63,458,The Golem's Mighty Swing ,,1.0,,,Bielefeld
182,Louis Riel: A Comic-Strip Biography ,10,,2003-12-09,Louis Riel. A Comic-Strip Biography.jpg,English,1,JSTOR,--> black&white,1,0,0,9781894937894,Louis_Riel_A_Comic-Strip_Biography,3.85999989509583,4,Louis Riel: A Comic-Strip Biography ,0,1.0,,,Bielefeld
183,Tricked ,1,,2005-08-23,Tricked.jpg,English,1,en.wikipedia.org/wiki/Ignatz_Award,--> black&white,1,0,0,978-1-891830-73-0,Tricked,3.79,1369,Tricked ,0,,1.0,,Bielefeld
184,Pride of Baghdad ,4,,2006-09-13,Pride of Baghdad.jpg,English,0,en.wikipedia.org/wiki/List_of_Harvey_Award_winners#Best_Graphic_Album,colour,0,0,0,978-1-4012-0315-3,,3.88,19011,Pride of Baghdad ,0,,1.0,,Paderborn
185,Too Cool To Be Forgotten ,0,,2008-08-04,Too Cool To Be Forgotten.jpg,English,0,en.wikipedia.org/wiki/List_of_Harvey_Award_winners#Best_Graphic_Album,--> black&white,0,0,0,978-1-891830-98-3,Too_Cool_To_Be_Forgotten,3.71,1774,Too Cool To Be Forgotten ,0,0.5,0.5,,Bielefeld
186,Richard Stark's Parker: The Score ,1,,2012-07-24,Richard Stark\u00b4s Parker. The Score.jpg,English,0,en.wikipedia.org/wiki/List_of_Harvey_Award_winners#Best_Graphic_Album,colour,0,1,1,978-1613772089,Richard_Starks_Parker_The_Score,4.28,2060,Richard Stark's Parker: The Score ,1,1.0,,,Bielefeld
187,The Fifth Beatle: The Brian Epstein Story ,1,,2013-10-29,The Fifth Beatle. The Brian Epstein Story.jpg,English,0,comic-con.org,colour,0,0,0,978-1-61655-256-5,The_Fifth_Beatle_The_Brian_Epstein_Story,3.95,1684,The Fifth Beatle: The Brian Epstein Story ,0,1.0,,,Bielefeld
189,The Motherless Oven ,0,,2014-10-07,The Motherless Oven.jpg,English,0,British Comic Awards ,--> black&white,0,0,0,978-1-906838812,The_Motherless_Oven,3.68,849,The Motherless Oven ,0,,1.0,,Bielefeld
190,The Encyclopedia of Early Earth ,0,,2013-10-03,The Encyclopedia of Early Earth.jpg,English,0,amazon.com,colour,0,0,0,978-0-316-22581-6,,4.08,4724,The Encyclopedia of Early Earth ,0,,,,Bielefeld
191,The Nao of Brown ,1,,2012-10-01,The Nao of Brown.jpg,English,0,British Comic Awards ,colour,0,0,0,978-1-906838-42-3,The_Nao_of_Brown,4.02,2714,The Nao of Brown ,0,,1.0,,Bielefeld
192,Nelson,22,,2011-01-01,Nelson.jpg,English,0,British Comic Awards ,colour,0,0,0,1906653232,Nelson,4.16,177,Nelson,0,0.5,0.5,,Bielefeld
193,The Sculptor,2,,2015-02-03,The Sculptor.jpg,English,0,amazon.com,colour,0,0,0,978-1-59643-573-5,The_Sculptor,4.0,12049,The Sculptor,0,,1.0,,Bielefeld
194,I Kill Giants,0,,2009-09-01,I Kill Giants.jpg,English,1,amazon.com,monochrome,1,0,0,978-1-60706-985-0,I_Kill_Giants,4.17,11453,I Kill Giants,0,,1.0,,Bielefeld
195,Killing and Dying,0,,2015-10-06,Killing and Dying.jpg,English,0,amazon.com,colour,0,0,0,978-1-77046-209-0,Killing_and_Dying,3.97,5111,Killing and Dying,0,,1.0,,Bielefeld
196,In Search of Lost Time: Swann's Way,3,,2015-07-13,In Search of Lost Time. Swann\u00b4s Way.jpg,French,0,amazon.com,colour,0,1,1,978-1-63149-035-4,In_Search_of_Lost_Time_Swanns_Way,4.03,236,Du c\u00f4t\u00e9 de chez Swann : \u00c9dition Int\u00e9grale,1,1.0,,,Bielefeld
197,Beverly,0,,2016-01-26,Beverly.jpg,English,0,www.amazon.com,colour,0,0,0,978-1-77046-225-0,Beverly,3.98,553,Beverly,0,,1.0,,Bielefeld
198,Here,4,,2014-12-04,Here.jpg,English,1,amazon.com,colour,1,1,1,978-0-375-40650-8,Here,4.18,6329,Here,1,1.29999995231628,1.29999995231628,1.29999995231628,Bielefeld
199,Blue is the Warmest Color (Blue Angel),1,,2010-03-01,Blue Is the Warmest Color.jpg,French,0,amazon.com,colour,0,0,0,978-1-55152-514-3,Blue_is_the_Warmest_Color_Blue_Angel,3.92,20338,Le bleu est une couleur chaude (La Vie d'Ad\u00e8le),0,,1.0,,Bielefeld
200,750 Years in Paris,0,,2015-08-11,750 Years in Paris.jpg,English,0,Amazon.com bestselling graphic novels,colour,0,0,0,978-1-907704-93-2,750_Years_in_Paris,4.25,273,750 Years in Paris,0,0.5,0.5,,Bielefeld
201,Long Red Hair,0,,2015-09-21,Long Red Hair.jpg,English,0,amazon.com,colour,0,0,0,978-1-894994-95-8,Long_Red_Hair,3.42,368,Long Red Hair,0,,1.0,,Bielefeld
202,Nod Away,0,,2016-02-15,Nod Away.jpg,English,0,amazon.com,--> black&white,0,0,0,9781606999110,Nod_Away,3.66,175,Nod Away,0,,,1.0,Bielefeld
203,Mary Wept Over the Feet of Jesus,0,,2016-01-01,Mary Wept Over the Feet of Jesus.jpg,English,0,amazon.com,--> black&white,0,0,0,978-1-77046-234-2,Mary_Wept_Over_the_Feet_of_Jesus,3.68,647,Mary Wept Over the Feet of Jesus,0,1.0,,,Bielefeld
204,Sacred Heart,0,,2015-07-01,Sacred Heart.png,English,0,amazon.com,--> black&white,0,0,0,978-1-60699-841-0,Sacred_Heart,3.74,887,Sacred Heart,0,,1.0,,Bielefeld
206,Market Day,2,,2010-03-30,Market Day.jpg,English,0,spxpo.com/ignatz-awards-2012,colour,0,0,0,978-1-897299-97-5,Market_Day,3.74,1007,Market Day,0,1.0,,,Bielefeld
207,Big Questions,1,,2011-08-16,Big Questions.jpg,English,0,spxpo.com/ignatz-awards-2012 ,--> black&white,0,0,0,978-1-77046-047-8,Big_Questions,4.14,3076,Big Questions,0,,1.0,,Bielefeld
208,This One Summer,0,,2014-05-01,This One Summer.jpg,English,0,101 Outstanding Graphic Novels by Stephen Weiner ,monochrome,0,0,0,978-1-59643-774-6,This_One_Summer,3.67,38729,This One Summer,0,,1.0,,Bielefeld
209,The Oven,1,,2015-04-21,The Oven.jpg,English,0,en.wikipedia.org/wiki/Ignatz_Award,colour,0,0,0,978-1-935233-33-6,The_Oven,3.31,350,The Oven,0,,1.0,,Bielefeld
210,Paying For It,4,,2011-05-03,Paying For It.jpg,English,0,"Santiago Garc\u00eda, On the Graphic Novel, trans. Bruce Campbell (Jackson, MS: University Press of Mississippi, 2015)",--> black&white,0,0,0,978-1-77046-119-2,,3.64,3984,Paying For It,0,,1.0,,Bielefeld
211,The Playboy,11,,1992-12-01,The Playboy.jpg,English,1,"Santiago Garc\u00eda, On the Graphic Novel, trans. Bruce Campbell (Jackson, MS: University Press of Mississippi, 2015)",--> black&white,1,0,0,978-1-77046-118-5,The_Playboy,3.72,1202,The Playboy,0,,1.0,,Bielefeld
212,Like a Velvet Glove Cast in Iron,4,,1993-01-17,Like a Velvet Glove Cast in Iron.jpg,English,1,JSTOR,monochrome,1,0,0,978-1-56097-116-0,Like_a_Velvet_Glove_Cast_in_Iron,4.06,6155,Like a Velvet Glove Cast in Iron,0,,1.0,,Bielefeld
213,Ice Haven,3,,2005-06-07,Ice Haven.jpg,English,1,JSTOR,colour,1,0,0,978-0-375-71469-6,Ice_Haven,3.85,5311,Ice Haven,0,,1.0,,Bielefeld
214,David Boring,11,,2000-09-12,David Boring.JPG,English,1,JSTOR,monochrome,1,0,0,978-0-375-71452-8,David_Boring,3.8,7152,David Boring,0,,1.0,,Bielefeld
215,Wimbledon Green,2,,2005-12-13,Wimbledon Green.JPG,English,0,"Santiago Garc\u00eda, On the Graphic Novel, trans. Bruce Campbell (Jackson, MS: University Press of Mississippi, 2015)",--> bichrome,0,0,0,1-896597-93-9,Wimbledon_Green,3.86,1395,Wimbledon Green,0,1.29999995231628,1.29999995231628,,Bielefeld
216,"George Sprott, 1894-1975",2,,2009-05-26,"George Sprott, 1894-1975.jpg",English,0,"Santiago Garc\u00eda, On the Graphic Novel, trans. Bruce Campbell (Jackson, MS: University Press of Mississippi, 2015)",colour,0,0,0,978-1-897299-51-7,George_Sprott_1894-1975,4.07,780,"George Sprott, 1894-1975",0,1.0,,,Bielefeld
217,Daddy's Girl,1,,1996-06-01,Daddy\u00b4s Girl.jpg,English,0,amazon.com,--> black&white,0,0,0,978-1-56097-894-7,Daddy's Girl,3.77,277,Daddy's Girl,0,1.0,,,
218,Brooklyn Dreams,3,,2003-04-01,Brooklyn Dreams.jpg,English,1,"Santiago Garc\u00eda, On the Graphic Novel, trans. Bruce Campbell (Jackson, MS: University Press of Mississippi, 2015)",--> black&white,1,0,0,978-1613770801,Brooklyn_Dreams,3.66,274,Brooklyn Dreams,0,1.0,,,Bielefeld
219,A History of Violence,7,,1997-01-01,A History of Violence.jpg,English,0,JSTOR,--> black&white,0,0,0,978-1-4012-3189-7,A_History_of_Violence,3.45,2060,A History of Violence,0,,1.0,,Bielefeld
220,Stray Toasters,1,,1991-03-01,Stray Toasters.jpg,English,1,"Santiago Garc\u00eda, On the Graphic Novel, trans. Bruce Campbell (Jackson, MS: University Press of Mississippi, 2015)",colour,1,0,0,978-1-58240-8231,Stray_Toasters,3.92,660,Stray Toasters,0,,1.0,,
221,Clumsy,3,,2002-01-01,Clumsy.jpg,English,0,"Santiago Garc\u00eda, On the Graphic Novel, trans. Bruce Campbell (Jackson, MS: University Press of Mississippi, 2015)",--> black&white,0,0,0,978-0-9713597-6-5,Clumsy,3.79,4954,Clumsy,0,,1.0,,Bielefeld
222,La Perdida,6,,2002-09-01,La Perdida.jpg,English,1,search.proquest.com,--> black&white,1,0,0,978-0-375-71471-9,,3.33,1872,La Perdida,0,,1.0,,Bielefeld
223,"A Game for Swallows: To Die, To Leave, To Return",2,,2012-08-01,"A Game for Swallows. To Die, To Leave, To Return.png",French,0,"Santiago Garc\u00eda, On the Graphic Novel, trans. Bruce Campbell (Jackson, MS: University Press of Mississippi, 2015)",--> black&white,0,0,0,978-1-57505-941-9,,3.74,2484,Mourir partir revenir. le jeu des hirondelles,0,1.0,,,Bielefeld
224,We Are On Our Own,4,,2006-05-16,We Are On Our Own.jpg,English,0,"Santiago Garc\u00eda, On the Graphic Novel, trans. Bruce Campbell (Jackson, MS: University Press of Mississippi, 2015)",monochrome,0,0,0,1-896597-20-3,We_Are_On_Our_Own,3.76,720,We Are On Our Own,0,1.0,,,Bielefeld
225,Aya: Life in Yop City ,9,,2012-09-04,Aya. Life in Yop City.jpg,French,1,"Santiago Garc\u00eda, On the Graphic Novel, trans. Bruce Campbell (Jackson, MS: University Press of Mississippi, 2015)",colour,1,1,0,978-1-77046-082-9,Aya_Life_in_Yop_City,3.98,644,Aya De Yopougon,0,,1.0,,Bielefeld
226,Siberia,1,,2006-08-04,Siberia.jpg,Russian,0,"Santiago Garc\u00eda, On the Graphic Novel, trans. Bruce Campbell (Jackson, MS: University Press of Mississippi, 2015)",--> black&white,0,0,0,978-1-933368-03-0,Siberia,3.33,106,\u0421\u0438\u0431\u0438\u0440\u044c,0,1.0,,,Paderborn
227,Blue Pills: A Positive Love Story,0,,2008-01-15,Blue Pills. A Positive Love Story.jpg,French,0,"Santiago Garc\u00eda, On the Graphic Novel, trans. Bruce Campbell (Jackson, MS: University Press of Mississippi, 2015)",--> black&white,0,0,0,978-0-224-08239-6,Blue_Pills_A_Positive_Love_Story,3.91,4447,Pilules bleues ,0,,1.0,,Bielefeld
229,Tekkon Kinkreet: Black and White,2,,2007-09-25,Tekkon Kinkreet. Black and White.jpg,Japanese,1,en.wikipedia.org/wiki/List_of_Harvey_Award_winners#Best_Graphic_Album,monochrome,1,1,0,978-1-4215-1867-1,Tekkon_Kinkreet_Black_and_White,4.36,2066,Tekkon KinKur\u00eeto ,0,,1.0,,Bielefeld
233,The Voyeurs,0,,2012-09-04,The Voyeurs.png,English,0,Comics Scholars,colour,0,0,0,978-0-9846814-0-2,The_Voyeurs,3.7,1074,The Voyeurs,0,,1.0,,Bielefeld
234,Anya's Ghost,0,,2011-06-07,Anya\u00b4s Ghost.jpg,English,0,Comics Scholars,monochrome,0,0,0,978-1-250-04001-5,Anyas_Ghost,3.88,47643,Anya's Ghost,0,,1.0,,Bielefeld
235,Make Me a Woman,2,,2010-09-28,Make Me a Woman.jpg,English,0,Comics Scholars,colour,0,0,0,978-1-77046-021-8,,3.71,963,Make Me a Woman,0,,1.0,,Bielefeld
237,Tanpopo Vol. 1,0,,2009-12-28,Tanpopo. Vol. 1.jpg,English,1,Comics Scholars,colour,1,1,0,978-1-60886-254-2,Tanpopo_Vol_1,3.78,79,Tanpopo Vol. 1,0,,1.0,,Bielefeld
238,"Tangles: A Story About Alzheimer's, My Mother, and Me",3,,2010-09-10,"Tangles. A Story About Alzheimer's, My Mother, and Me.jpg",English,0,Comics Scholars,--> black&white,0,0,0,978-1-61608-639-8,Tangles_A_Story_About_Alzheimers_My_Mother_and_Me,4.14,1015,"Tangles: A Story About Alzheimer's, My Mother, and Me",0,0.5,0.5,,Bielefeld
239,Special Exits,0,,2010-09-01,Special Exits.jpg,English,0,Comics Scholars,monochrome,0,0,0,978-1-60699-760-4,Special_Exits,3.96,1395,Special Exits,0,,1.0,,Bielefeld
240,An Age of License: a Travelogue,0,,2014-09-22,An Age of License. A Travelogue.png,English,0,Comics Scholars,--> black&white,0,0,0,978-1-60699-768-0,An_Age_of_License_a_Travelogue,3.81,3766,An Age of License: a Travelogue,0,,1.0,,Bielefeld
241,"Patsy Walker, A.K.A. Hellcat! Vol. 1: Hooked On A Feline",0,,2015-12-23,"Patsy Walker, A.K.A. Hellcat! Vol. 1. Hooked On A Feline.jpg",English,1,Comics Scholars,colour,1,0,0,978-1-302-90035-9,,3.97,2369,"Patsy Walker, A.K.A. Hellcat! Vol. 1: Hooked On A Feline",0,,1.0,,Paderborn
244,Leaving Megalopolis,0,,2013-01-01,Leaving Megalopolis.png,English,0,Comics Scholars,colour,0,0,0,978-1-61655-559-7,Leaving_Megalopolis,3.77,482,Leaving Megalopolis,0,,1.0,,Bielefeld
245,Omega: The Unknown ,7,,2008-09-24,,English,1,Comics Scholars,colour,1,0,0,978-0-7851-3052-9,Omega_The_Unknown,3.61,864,Omega: The Unknown ,0,,1.0,,Bielefeld
246,Becoming Unbecoming,0,,2015-09-30,Becoming Unbecoming.jpg,English,0,Comics Scholars,--> black&white,0,0,0,978-1-908434-69-2,Becoming_Unbecoming,4.3,1308,Becoming Unbecoming,0,1.0,,,Bielefeld
247,When David Lost His Voice,0,,2012-04-26,When David Lost His Voice.png,English,0,Comics Scholars,colour,0,0,0,978-1-906838-54-6,When_David_Lost_His_Voice,4.06,738,When David Lost His Voice,0,,1.0,,Bielefeld
248,Ode to Kirihito. Part Two,1,,2010-03-30,Ode ro Kirihito. Part Two.jpg,Japanese,1,101 Outstanding Graphic Novels by Stephen Weiner,monochrome,1,1,0,978-1-934287-98-9,Ode_to_Kirihito_Part_Two,4.0,222,Kirihito Sanka,0,,1.0,,Bielefeld
249,New Spring ,0,,2011-01-18,New Spring.jpg,English,1,"ComicOrg, ComicVine, LoC",colour,1,0,0,978-0-7653-2380-4,,3.93,1721,New Spring ,0,1.0,,,Paderborn
250,The Inhumans: By Right of Birth,3,,2013-11-12,The Inhumans. By Right of Birth.jpeg,English,0,"ComicOrg, ComicVine, OSU",colour,0,0,0,978-0-7851-8504-8,The_Inhumans_By_Right_of_Birth,3.33,60,The Inhumans: By Right of Birth,0,,1.0,,Paderborn
251,Greenberg the Vampire,0,,1986-01-01,Greenberg the Vampire.jpg,English,1,"ComicOrg, ComicVine,LoC,OSU",colour,1,0,0,978-0-7851-9791-1,Greenberg_the_Vampire,3.22,51,Greenberg the Vampire,0,,1.0,,Paderborn
252,The Picture of Dorian Gray: A Graphic Novel,0,,2009-01-26,The Picture of Dorian Gray. A Graphic Novel.jpg,English,0,"ComicOrg, LoC, OSU",colour,0,0,0,978-1-4114-1593-5,The_Picture_of_Dorian_Gray_A_Graphic_Novel,4.13,43396,The Picture of Dorian Gray: A Graphic Novel,1,1.0,,,Paderborn
253,Prince of Persia: The Graphic Novel,0,,2008-09-02,Prince of Persia.jpg,English,0,"ComicOrg, ComicVine, OSU",colour,0,0,0,978-1-59643-207-9,Prince_of_Persia_The_Graphic_Novel,3.01,724,Prince of Persia: The Graphic Novel,1,1.0,,,Bielefeld
254,A Sailor's Story,0,,1987-08-01,A Sailor\u00b4s Story.jpg,English,1,"ComicVine, LoC, OSU",colour,0,1,0,978-0-486-79812-7,A_Sailors_Story,4.09,43,A Sailor's Story,0,1.0,,,Paderborn
255,A Game of Thrones: The Graphic Novel Vol.1,1,,2012-03-27,A Game of Thrones.jpg,English,1,"ComicVine, LoC, OSU",colour,0,1,0,978-0-440-42321-8,,4.47,27632,A Game of Thrones: The Graphic Novel Vol.1,1,,1.0,,
256,Cousin Joseph: A Graphic Novel,0,,2016-07-26,Cousin Joseph. A Graphic Novel.jpg,English,1,"ComicOrg, LoC, OSU",colour,0,1,0,978-1-63149-065-1,Cousin_Joseph_A_Graphic_Novel,3.35,194,Cousin Joseph: A Graphic Novel,0,1.0,,,Bielefeld
257,Kill My Mother,0,,2014-08-25,Kill My Mother.jpg,English,1,"ComicOrg, LoC, OSU",colour,0,1,0,978-0-87140-314-8,Kill_My_Mother,3.21,1342,Kill My Mother,0,1.0,,,
258,The Cartoon History of the Universe III: From the Rise of Arabia to the Renaissance ,1,,2002-10-17,The Cartoon History of the Universe III. From the Rise of Arabia to the Renaissanse.jpg,English,1,,--> black&white,0,1,0,978-0-393-32403-7,The_Cartoon_History_of_the_Universe_III_From_the_Rise_of_Arabia_to_the_Renaissance,4.29,1567,The Cartoon History of the Universe III: From the Rise of Arabia to the Renaissance ,0,1.0,,,Bielefeld
259,Ruins,8,,2015-10-06,Ruins.jpg,English,1,,colour,0,1,0,978-1-906838-98-0,,3.8,581,Ruins,0,,1.0,,Paderborn
260,"Stray Bullets, Vol.1: Innocence of Nihilism ",1,,2001-04-18,"Stray Bullets, Vol.1. Innocence of Nihilism.jpg",English,1,,--> black&white,0,1,0,978-1-63215-113-1,Stray_Bullets_Vol1_Innocence_of_Nihilism,4.16,739,"Stray Bullets, Vol.1: Innocence of Nihilism ",0,0.5,0.5,,Bielefeld
261,King City,0,,2012-03-07,King City.jpg,English,0,,monochrome,0,0,0,978-1-60706-510-4,,3.99,2008,King City,0,,1.0,,Paderborn
